order_id,customer_id,order_date,channel,region,product,quantity,unit_price,revenue,status
100402,1565,2026-03-12,web,northeast,basic,4,49.99,199.96,refunded
100403,1569,2026-04-18,web,northeast,basic,2,79.99,159.98,completed
100404,1322,2026-02-27,store,northeast,basic,3,79.99,239.97,completed
100405,1685,2026-02-03,web,west,premium,3,49.99,149.97,completed
100406,1791,2026-01-20,web,northeast,basic,3,49.99,149.97,refunded
100407,1625,2026-02-19,web,midwest,premium,1,29.99,29.99,completed
100408,1287,2026-04-12,web,west,enterprise,3,49.99,149.97,cancelled
100409,1662,2026-05-18,web,midwest,basic,1,79.99,79.99,completed
100410,1638,2026-06-09,web,west,basic,2,49.99,99.98,completed
100411,1154,2026-02-21,web,midwest,premium,4,29.99,119.96,completed
100412,1489,2026-01-15,web,west,premium,4,79.99,319.96,completed
100413,1385,2026-03-25,store,south,enterprise,4,19.99,79.96,completed
100414,1784,2026-05-11,web,northeast,basic,3,49.99,149.97,completed
100415,1103,2026-02-06,phone,northeast,basic,4,19.99,79.96,cancelled
100416,1392,2026-05-06,phone,west,premium,2,79.99,159.98,completed
100417,1245,2026-02-09,store,midwest,premium,1,49.99,49.99,cancelled
100418,1175,2026-03-13,store,south,premium,4,19.99,79.96,completed
100419,1038,2026-02-09,web,midwest,basic,1,49.99,49.99,completed
100420,1476,2026-02-25,web,northeast,basic,1,19.99,19.99,completed
100421,1681,2026-05-31,web,northeast,basic,4,19.99,79.96,completed
100422,1758,2026-04-14,web,midwest,enterprise,4,79.99,319.96,completed
100423,1537,2026-05-19,phone,west,basic,4,49.99,199.96,cancelled
100424,1407,2026-04-20,phone,west,premium,3,19.99,59.97,completed
100425,1524,2026-05-16,store,midwest,premium,4,49.99,199.96,cancelled
100426,1505,2026-04-03,web,northeast,basic,3,49.99,149.97,completed
100427,1035,2026-04-04,store,midwest,basic,2,29.99,59.98,completed
100428,1684,2026-02-25,web,northeast,premium,1,79.99,79.99,completed
100429,1019,2026-03-01,web,midwest,basic,2,49.99,99.98,completed
100430,1320,2026-05-18,web,west,basic,4,49.99,199.96,completed
100431,1775,2026-02-08,phone,south,basic,1,49.99,49.99,completed
100432,1511,2026-01-28,web,northeast,premium,4,79.99,319.96,completed
100433,1399,2026-02-18,store,south,enterprise,4,79.99,319.96,completed
100434,1653,2026-06-13,store,west,premium,1,49.99,49.99,completed
100435,1470,2026-05-05,store,midwest,premium,2,79.99,159.98,completed
100436,1142,2026-01-13,web,west,premium,4,29.99,119.96,completed
100437,1091,2026-02-05,store,south,premium,1,79.99,79.99,completed
100438,1353,2026-04-11,phone,west,enterprise,2,29.99,59.98,cancelled
100439,1799,2026-01-26,web,west,basic,3,29.99,89.97,completed
100440,1726,2026-03-27,web,midwest,basic,2,29.99,59.98,completed
100441,1050,2026-01-04,web,south,enterprise,2,19.99,39.98,completed
100442,1664,2026-03-23,web,south,premium,1,79.99,79.99,completed
100443,1697,2026-06-15,web,south,basic,2,49.99,99.98,completed
100444,1574,2026-05-07,store,northeast,enterprise,3,29.99,89.97,completed
100445,1189,2026-03-29,web,west,basic,3,49.99,149.97,cancelled
100446,1124,2026-05-07,web,south,basic,4,29.99,119.96,refunded
100447,1149,2026-04-30,store,west,premium,3,49.99,149.97,completed
100448,1313,2026-01-22,web,midwest,basic,4,19.99,79.96,completed
100449,1569,2026-05-10,store,midwest,premium,3,29.99,89.97,completed
100450,1341,2026-01-31,web,northeast,basic,2,19.99,39.98,completed
100451,1304,2026-04-29,phone,northeast,basic,4,19.99,79.96,completed
100452,1691,2026-01-11,web,midwest,premium,3,79.99,239.97,completed
100453,1681,2026-02-15,phone,south,premium,2,49.99,99.98,completed
100454,1782,2026-04-06,web,midwest,basic,2,29.99,59.98,completed
100455,1053,2026-01-10,phone,west,enterprise,4,19.99,79.96,completed
100456,1443,2026-06-17,web,northeast,premium,1,49.99,49.99,completed
100457,1612,2026-05-08,store,northeast,basic,2,79.99,159.98,completed
100458,1263,2026-06-01,web,midwest,basic,2,49.99,99.98,refunded
100459,1052,2026-04-09,web,south,premium,1,49.99,49.99,completed
100460,1571,2026-06-21,phone,south,premium,4,79.99,319.96,completed
100461,1619,2026-04-22,web,west,basic,3,79.99,239.97,completed
100462,1004,2026-03-01,phone,northeast,basic,3,79.99,239.97,completed
100463,1102,2026-03-28,store,midwest,basic,2,19.99,39.98,completed
100464,1195,2026-05-25,phone,midwest,basic,1,49.99,49.99,completed
100465,1773,2026-03-06,web,northeast,premium,2,79.99,159.98,completed
100466,1349,2026-02-26,phone,midwest,enterprise,4,49.99,199.96,completed
100467,1046,2026-04-16,phone,northeast,basic,2,49.99,99.98,completed
100468,1655,2026-06-30,store,south,enterprise,3,19.99,59.97,refunded
100469,1268,2026-01-09,web,south,enterprise,1,49.99,49.99,completed
100470,1369,2026-01-22,web,midwest,enterprise,4,19.99,79.96,completed
100471,1635,2026-05-21,web,south,enterprise,2,79.99,159.98,completed
100472,1105,2026-03-30,web,south,premium,3,79.99,239.97,completed
100473,1669,2026-06-25,web,west,premium,2,49.99,99.98,cancelled
100474,1658,2026-01-18,web,northeast,basic,3,19.99,59.97,completed
100475,1656,2026-04-25,store,northeast,basic,1,19.99,19.99,completed
100476,1119,2026-06-17,store,midwest,enterprise,4,29.99,119.96,completed
100477,1786,2026-05-25,phone,northeast,basic,2,29.99,59.98,cancelled
100478,1603,2026-05-23,web,west,basic,4,79.99,319.96,completed
100479,1057,2026-04-16,web,midwest,basic,1,79.99,79.99,completed
100480,1345,2026-01-15,store,midwest,premium,3,29.99,89.97,completed
100481,1740,2026-03-04,store,northeast,premium,1,19.99,19.99,completed
100482,1473,2026-06-16,store,south,basic,1,49.99,49.99,completed
100483,1116,2026-01-13,phone,south,basic,4,49.99,199.96,completed
100484,1790,2026-03-22,web,south,premium,1,19.99,19.99,completed
100485,1126,2026-02-01,store,south,basic,2,79.99,159.98,completed
100486,1392,2026-05-17,web,west,premium,3,49.99,149.97,completed
100487,1640,2026-02-09,web,midwest,basic,1,19.99,19.99,completed
100488,1057,2026-05-28,phone,south,enterprise,2,49.99,99.98,completed
100489,1633,2026-03-23,web,west,premium,3,19.99,59.97,cancelled
100490,1512,2026-03-18,web,midwest,premium,4,29.99,119.96,completed
100491,1750,2026-03-17,web,northeast,premium,3,29.99,89.97,completed
100492,1095,2026-06-21,web,northeast,basic,4,49.99,199.96,completed
100493,1637,2026-02-07,store,west,basic,3,49.99,149.97,completed
100494,1117,2026-03-12,web,midwest,premium,1,49.99,49.99,completed
100495,1559,2026-02-17,web,south,enterprise,4,49.99,199.96,completed
100496,1600,2026-01-18,web,midwest,basic,4,29.99,119.96,completed
100497,1487,2026-05-24,web,south,premium,4,29.99,119.96,completed
100498,1236,2026-02-08,web,west,enterprise,1,19.99,19.99,completed
100499,1271,2026-03-30,phone,south,premium,1,49.99,49.99,completed
100500,1188,2026-03-03,web,west,premium,3,29.99,89.97,completed
100501,1703,2026-05-21,phone,midwest,premium,3,79.99,239.97,completed
100502,1446,2026-04-19,store,midwest,enterprise,1,19.99,19.99,completed
100503,1580,2026-03-22,phone,south,enterprise,1,19.99,19.99,completed
100504,1789,2026-05-14,web,midwest,enterprise,4,19.99,79.96,completed
100505,1246,2026-03-18,web,south,premium,3,79.99,239.97,completed
100506,1075,2026-03-31,store,midwest,basic,3,79.99,239.97,completed
100507,1153,2026-01-14,web,northeast,basic,4,79.99,319.96,completed
100508,1655,2026-04-05,store,south,basic,4,29.99,119.96,completed
100509,1434,2026-02-23,store,west,enterprise,4,79.99,319.96,completed
100510,1085,2026-05-12,store,northeast,enterprise,2,19.99,39.98,completed
100511,1696,2026-02-08,store,west,premium,2,49.99,99.98,completed
100512,1284,2026-03-13,phone,midwest,premium,1,19.99,19.99,completed
100513,1219,2026-01-25,web,northeast,basic,3,19.99,59.97,completed
100514,1068,2026-03-18,store,midwest,basic,4,29.99,119.96,completed
100515,1046,2026-06-09,web,south,premium,4,19.99,79.96,completed
100516,1093,2026-06-15,web,west,basic,3,29.99,89.97,completed
100517,1749,2026-04-30,phone,midwest,basic,2,29.99,59.98,completed
100518,1452,2026-02-22,phone,west,premium,3,49.99,149.97,completed
100519,1203,2026-06-05,store,west,basic,1,19.99,19.99,cancelled
100520,1217,2026-05-11,phone,midwest,enterprise,2,49.99,99.98,completed
100521,1473,2026-05-30,web,south,basic,3,49.99,149.97,completed
100522,1431,2026-04-06,store,west,enterprise,3,19.99,59.97,completed
100523,1340,2026-06-15,store,midwest,basic,1,19.99,19.99,completed
100524,1550,2026-03-13,phone,south,basic,3,79.99,239.97,completed
100525,1611,2026-03-03,web,midwest,premium,2,79.99,159.98,completed
100526,1288,2026-01-06,web,south,premium,4,29.99,119.96,completed
100527,1253,2026-02-01,phone,west,premium,4,19.99,79.96,completed
100528,1733,2026-04-09,web,northeast,basic,4,29.99,119.96,completed
100529,1356,2026-05-18,web,midwest,basic,2,49.99,99.98,completed
100530,1022,2026-05-11,phone,west,premium,3,49.99,149.97,completed
100531,1761,2026-03-17,web,midwest,basic,3,79.99,239.97,completed
100532,1521,2026-06-26,web,midwest,basic,3,29.99,89.97,completed
100533,1757,2026-02-28,web,south,premium,3,19.99,59.97,completed
100534,1099,2026-01-31,web,midwest,basic,4,19.99,79.96,completed
100535,1179,2026-04-03,phone,south,basic,2,79.99,159.98,completed
100536,1222,2026-03-10,web,west,basic,1,79.99,79.99,completed
100537,1761,2026-02-21,web,midwest,enterprise,2,29.99,59.98,completed
100538,1658,2026-03-30,phone,west,basic,3,79.99,239.97,completed
100539,1441,2026-05-07,store,northeast,enterprise,3,79.99,239.97,completed
100540,1607,2026-06-18,phone,west,basic,2,79.99,159.98,completed
100541,1768,2026-01-31,web,midwest,premium,2,49.99,99.98,completed
100542,1324,2026-03-25,web,northeast,basic,4,29.99,119.96,completed
100543,1515,2026-05-07,store,south,basic,3,19.99,59.97,completed
100544,1015,2026-05-30,web,northeast,premium,2,19.99,39.98,completed
100545,1791,2026-05-12,phone,midwest,premium,3,29.99,89.97,completed
100546,1335,2026-01-13,web,midwest,premium,2,79.99,159.98,cancelled
100547,1758,2026-02-14,web,west,premium,3,79.99,239.97,completed
100548,1257,2026-05-07,store,south,basic,2,19.99,39.98,completed
100549,1496,2026-06-19,phone,midwest,basic,3,49.99,149.97,completed
100550,1159,2026-04-24,phone,midwest,basic,1,29.99,29.99,completed
100551,1474,2026-06-26,web,south,enterprise,4,79.99,319.96,completed
100552,1663,2026-01-20,web,south,basic,1,49.99,49.99,completed
100553,1689,2026-03-22,phone,west,enterprise,4,49.99,199.96,completed
100554,1674,2026-06-13,phone,northeast,basic,4,79.99,319.96,completed
100555,1379,2026-05-09,web,south,premium,2,29.99,59.98,completed
100556,1544,2026-05-23,web,midwest,basic,1,29.99,29.99,completed
100557,1690,2026-01-17,web,south,basic,4,19.99,79.96,completed
100558,1426,2026-06-01,store,midwest,premium,3,19.99,59.97,completed
100559,1612,2026-02-27,phone,west,premium,2,29.99,59.98,completed
100560,1267,2026-03-13,store,northeast,enterprise,2,79.99,159.98,completed
100561,1576,2026-04-19,web,west,premium,3,29.99,89.97,completed
100562,1416,2026-01-23,store,south,premium,3,19.99,59.97,completed
100563,1167,2026-06-23,web,midwest,enterprise,4,19.99,79.96,completed
100564,1042,2026-03-13,web,south,premium,3,19.99,59.97,completed
100565,1555,2026-01-08,store,south,premium,2,29.99,59.98,completed
100566,1284,2026-02-28,web,south,basic,3,29.99,89.97,completed
100567,1396,2026-04-21,web,south,basic,1,79.99,79.99,completed
100568,1011,2026-01-13,web,northeast,premium,2,19.99,39.98,completed
100569,1606,2026-06-16,web,midwest,enterprise,3,49.99,149.97,completed
100570,1301,2026-06-05,phone,south,basic,2,49.99,99.98,completed
100571,1252,2026-01-16,phone,midwest,basic,4,79.99,319.96,completed
100572,1498,2026-04-29,phone,northeast,premium,1,79.99,79.99,completed
100573,1753,2026-01-02,phone,midwest,basic,4,19.99,79.96,cancelled
100574,1034,2026-05-25,phone,midwest,premium,1,29.99,29.99,completed
100575,1726,2026-01-30,web,northeast,premium,3,29.99,89.97,completed
100576,1089,2026-04-13,web,south,basic,2,49.99,99.98,completed
100577,1775,2026-01-13,store,midwest,enterprise,3,19.99,59.97,completed
100578,1604,2026-04-06,web,west,premium,4,49.99,199.96,cancelled
100579,1601,2026-04-04,phone,midwest,premium,2,49.99,99.98,completed
100580,1417,2026-03-23,web,south,basic,3,19.99,59.97,completed
100581,1114,2026-01-13,phone,west,basic,3,79.99,239.97,completed
100582,1616,2026-06-20,phone,south,enterprise,2,49.99,99.98,completed
100583,1195,2026-04-04,web,midwest,basic,2,79.99,159.98,completed
100584,1500,2026-05-29,web,northeast,basic,4,29.99,119.96,completed
100585,1625,2026-04-22,phone,south,basic,1,49.99,49.99,completed
100586,1492,2026-02-24,web,south,basic,1,19.99,19.99,completed
100587,1074,2026-03-22,web,northeast,basic,2,79.99,159.98,completed
100588,1412,2026-06-17,phone,midwest,basic,1,29.99,29.99,cancelled
100589,1375,2026-04-26,web,south,enterprise,4,29.99,119.96,completed
100590,1419,2026-05-23,store,midwest,premium,1,49.99,49.99,completed
100591,1728,2026-06-29,web,midwest,basic,2,29.99,59.98,completed
100592,1276,2026-04-18,web,midwest,premium,4,19.99,79.96,completed
100593,1760,2026-02-22,phone,northeast,basic,2,49.99,99.98,completed
100594,1675,2026-05-08,web,midwest,premium,4,29.99,119.96,completed
100595,1393,2026-06-29,web,midwest,basic,4,19.99,79.96,completed
100596,1456,2026-06-07,web,west,basic,2,79.99,159.98,completed
100597,1191,2026-06-10,web,west,enterprise,3,79.99,239.97,completed
100598,1738,2026-02-26,web,west,basic,2,49.99,99.98,completed
100599,1688,2026-02-21,web,south,premium,4,19.99,79.96,completed
100600,1098,2026-05-17,web,south,basic,2,29.99,59.98,completed
100601,1547,2026-04-21,web,west,basic,2,49.99,99.98,completed
100602,1095,2026-01-01,phone,northeast,premium,4,49.99,199.96,completed
100603,1663,2026-02-13,phone,northeast,premium,1,29.99,29.99,completed
100604,1662,2026-03-16,web,west,basic,4,19.99,79.96,completed
100605,1189,2026-04-08,phone,south,basic,2,29.99,59.98,completed
100606,1735,2026-01-09,store,south,basic,4,79.99,319.96,completed
100607,1036,2026-02-01,phone,northeast,enterprise,4,49.99,199.96,completed
100608,1779,2026-01-15,phone,midwest,basic,1,79.99,79.99,completed
100609,1368,2026-05-20,web,northeast,basic,3,49.99,149.97,completed
100610,1694,2026-05-16,store,midwest,enterprise,2,29.99,59.98,completed
100611,1524,2026-03-13,web,south,basic,2,19.99,39.98,completed
100612,1278,2026-06-04,web,south,basic,1,29.99,29.99,completed
100613,1216,2026-01-12,phone,west,basic,4,79.99,319.96,completed
100614,1797,2026-03-06,web,south,premium,3,19.99,59.97,completed
100615,1272,2026-04-17,web,midwest,basic,2,19.99,39.98,completed
100616,1061,2026-02-11,phone,northeast,basic,3,49.99,149.97,completed
100617,1595,2026-04-25,phone,west,enterprise,3,19.99,59.97,cancelled
100618,1728,2026-05-19,phone,midwest,basic,4,49.99,199.96,completed
100619,1341,2026-04-13,store,northeast,basic,4,19.99,79.96,completed
100620,1396,2026-06-20,web,northeast,basic,4,19.99,79.96,completed
100621,1698,2026-04-05,web,northeast,premium,2,49.99,99.98,completed
100622,1018,2026-01-17,phone,south,enterprise,3,19.99,59.97,completed
100623,1176,2026-06-09,web,northeast,basic,3,29.99,89.97,completed
100624,1611,2026-03-26,phone,south,basic,2,19.99,39.98,completed
100625,1395,2026-06-17,web,northeast,basic,1,79.99,79.99,completed
100626,1444,2026-05-31,web,northeast,basic,4,49.99,199.96,completed
100627,1232,2026-02-25,web,south,premium,2,49.99,99.98,completed
100628,1075,2026-05-14,phone,south,basic,4,29.99,119.96,completed
100629,1264,2026-03-27,web,midwest,basic,3,79.99,239.97,completed
100630,1454,2026-06-27,web,northeast,premium,2,19.99,39.98,completed
100631,1795,2026-04-12,web,south,basic,1,29.99,29.99,completed
100632,1717,2026-06-14,web,midwest,premium,4,19.99,79.96,completed
100633,1734,2026-02-23,web,midwest,basic,3,29.99,89.97,completed
100634,1383,2026-06-26,web,south,enterprise,3,49.99,149.97,completed
100635,1563,2026-04-25,web,northeast,basic,1,79.99,79.99,cancelled
100636,1505,2026-05-19,web,midwest,enterprise,1,49.99,49.99,completed
100637,1366,2026-03-29,web,northeast,basic,4,29.99,119.96,completed
100638,1143,2026-02-18,phone,northeast,premium,3,19.99,59.97,completed
100639,1068,2026-05-29,store,midwest,basic,1,79.99,79.99,completed
100640,1098,2026-04-25,web,south,premium,2,19.99,39.98,completed
100641,1395,2026-03-04,web,northeast,basic,1,49.99,49.99,completed
100642,1024,2026-04-14,web,west,premium,2,19.99,39.98,completed
100643,1468,2026-03-24,phone,south,premium,3,29.99,89.97,completed
100644,1483,2026-04-13,web,midwest,premium,4,79.99,319.96,completed
100645,1564,2026-06-05,web,west,premium,3,79.99,239.97,completed
100646,1150,2026-01-17,phone,northeast,basic,3,79.99,239.97,completed
100647,1143,2026-01-06,web,south,basic,3,29.99,89.97,completed
100648,1568,2026-05-27,phone,west,premium,3,19.99,59.97,completed
100649,1038,2026-01-28,web,south,basic,4,79.99,319.96,completed
100650,1108,2026-02-07,phone,northeast,basic,1,49.99,49.99,completed
100651,1692,2026-04-29,web,south,basic,4,49.99,199.96,completed
100652,1041,2026-02-06,store,west,basic,4,49.99,199.96,completed
100653,1185,2026-04-25,phone,south,premium,4,49.99,199.96,completed
100654,1397,2026-03-09,web,midwest,premium,4,49.99,199.96,completed
100655,1222,2026-06-26,web,midwest,enterprise,1,29.99,29.99,completed
100656,1633,2026-02-12,web,west,basic,3,19.99,59.97,completed
100657,1132,2026-06-13,store,south,enterprise,1,29.99,29.99,completed
100658,1162,2026-02-27,store,west,premium,1,49.99,49.99,completed
100659,1214,2026-01-13,web,south,enterprise,3,49.99,149.97,completed
100660,1732,2026-02-21,store,northeast,premium,1,79.99,79.99,completed
100661,1234,2026-02-27,web,midwest,premium,4,79.99,319.96,completed
100662,1657,2026-02-01,web,northeast,basic,4,19.99,79.96,completed
100663,1750,2026-04-15,store,south,basic,3,19.99,59.97,completed
100664,1587,2026-03-24,phone,northeast,basic,3,19.99,59.97,completed
100665,1008,2026-04-09,web,west,enterprise,3,29.99,89.97,completed
100666,1073,2026-04-14,phone,west,enterprise,4,79.99,319.96,completed
100667,1491,2026-01-28,store,south,premium,3,19.99,59.97,completed
100668,1252,2026-05-09,phone,midwest,enterprise,1,79.99,79.99,refunded
100669,1229,2026-06-19,store,west,enterprise,1,79.99,79.99,completed
100670,1518,2026-02-17,phone,midwest,premium,2,79.99,159.98,cancelled
100671,1173,2026-02-09,web,south,premium,2,79.99,159.98,completed
